Tanggal,NO INVOICE,Kode Customer / Vendor,Nama Customer / Vendor,Gabungan,Kode Barang,Kode Batch,Stok,Kode Mutasi,Jenis Barang,Nama Barang,Satuan,BATCH / ED,Qty, Harga Satuan (HNA) ,DISC, Nilai ,TOTAL, PPN , TOTAL BAYAR ,Keterangan,Salesman,ALASAN RETUR
17/06/2026,INV.KMS.2601954,DK00294,APOTEK K-24 TAMALATE RAYA,SR000023,SR00002,3,0,2,0,Ringer Lactate Infus (Satoria) 500 ml,Botol,2D1A6D046 / Apr-28,20,"8,602",,"172,040",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601954,DK00294,APOTEK K-24 TAMALATE RAYA,KF001412,KF00141,2,81,2,Generik,"Hidrokortison 2,5% Krim (KF) 5g @24 Tube",Dus,C60542W / Mar-28,1,"95,448",,"95,448",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601954,DK00294,APOTEK K-24 TAMALATE RAYA,SL000072,SL00007,2,4,2,0,Antasida DOEN (SLF) 100's,Dus,52709 / Mei-28,1,"19,145",,"19,145",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601954,DK00294,APOTEK K-24 TAMALATE RAYA,SG000052,SG00005,2,3,2,0,Cessa BABY Kuning Lenire EO 8 ml,Pcs,T200ABKY / Nov-28,2,"27,749",,"55,498",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601954,DK00294,APOTEK K-24 TAMALATE RAYA,KF001441,KF00144,1,167,2,Generik,"Gentamicin Sulfate 0,1% Krim (KF) 5g @10 Tube",Dus,C60526W / Mar-28,1,"33,190",,"33,190",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601954,DK00294,APOTEK K-24 TAMALATE RAYA,DV000032,DV00003,2,24,2,0,Vicee Lemon Tab 100's,Dus,KX5A369 / Des-27,3,"63,688",,"191,064",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601955,DK00294,APOTEK K-24 TAMALATE RAYA,BM000012,BM00001,2,10,2,0,MBK Silver 12's,Dus,Q127BPSS / Feb-33,2,"34,200",,"68,400","125,600","13,816","139,416",Penjualan,SYARIF,
17/06/2026,INV.KMS.2601955,DK00294,APOTEK K-24 TAMALATE RAYA,NC000092,NC00009,2,0,2,0,Bedak Salicyl Menthol Genesis (Nellco) 60gr,Pot,8065006 / Nov-29,2,"7,150",,"14,300",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601955,DK00294,APOTEK K-24 TAMALATE RAYA,NC000042,NC00004,2,11,2,0,Bedak Salicyl Non Menthol (Nellco) 60gr,Pot,8035012 / Mar-29,6,"7,150",,"42,900",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601956,DK00346,APOTEK DELIMA,NP000432,NP00043,2,80,2,0,Mefenamic Acid 500 mg (Nova) 100's,Dus,2604-10-120 / Apr-28,5,"25,000",,"125,000","877,861","96,565","974,426",Penjualan,ANGGA,
17/06/2026,INV.KMS.2601956,DK00346,APOTEK DELIMA,EP000023,EP00002,3,50,2,0,MKP (Cap Lang) 60 ml ,Botol,HA00216 / Feb-31,6,"22,260",,"133,560",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601956,DK00346,APOTEK DELIMA,US000033,US00003,3,0,2,0,Freshcare Smash Matcha Inhaler Roll On 8 ml,Pcs,26D03072 / Apr-29,12,"11,560",,"138,720",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601956,DK00346,APOTEK DELIMA,DV000032,DV00003,2,24,2,0,Vicee Lemon Tab 100's,Dus,KX5A369 / Des-27,1,"63,688",,"63,688",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601956,DK00346,APOTEK DELIMA,DV000043,DV00004,3,36,2,0,Vicee Orange Tab 100's,Dus,LX5A121 / Jan-28,1,"63,688",,"63,688",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601956,DK00346,APOTEK DELIMA,CC000083,CC00008,3,55,2,0,Herocyn 85 gr,Pcs,26BD029 / Feb-30,7,"11,000",,"77,000",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601956,DK00346,APOTEK DELIMA,TM000041,TM00004,1,15,2,0,My Baby M. Telon Plus 150 ml,Botol,0304726 / Mar-28,5,"30,791",,"153,955",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601956,DK00346,APOTEK DELIMA,EL000091,EL00009,1,8,2,0,"Erlamycetin Salep Mata 3,5 gr",Tube ,0.0460131 / Jun-29,3,"12,000",,"36,000",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601956,DK00346,APOTEK DELIMA,TR000091,TR00009,1,0,2,0,Ibuprofen 400 mg (Triman) 100's,Dus,B26018/ Feb-28,3,"28,750",,"86,250",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601957,DK00346,APOTEK DELIMA,EP000301,EP00030,1,22,2,0,Minyak Gandapura 60 ml,Botol,HM03604 / Jan-31,5,"13,923",,"69,615","86,541","9,520","96,061",Penjualan,ANGGA,
17/06/2026,INV.KMS.2601957,DK00346,APOTEK DELIMA,EP000292,EP00029,2,8,2,0,Minyak Gandapura 30 ml,Botol,PN01105 / Nov-30,2,"8,463",,"16,926",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601958,DK00507,APOTEK BERKAT REJEKI,PS000321,PS00032,1,64,2,0,Primaquine Phosphate 15 mg 100's,Dus,96386001 / Jan-28,10,"110,000",,"1,100,000","1,100,000","121,000","1,221,000",Penjualan,ANGGA,
17/06/2026,INV.KMS.2601959,DK00346,APOTEK DELIMA,KF000321,KF00032,1,147,2,Generik,Simvastatin 10 mg (KF) 50's,Dus,E50674N / Mei-27,1,"17,000",15,"14,450","81,950","9,015","90,965",Penjualan,ANGGA,
17/06/2026,INV.KMS.2601959,DK00346,APOTEK DELIMA,BF000511,BF00051,1,7,2,Generik,Aciclovir Krim 5% (Berno) 5g,Dus,LCK85454 / Sep-30,1,"75,000",10,"67,500",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601960,DK00281,"RUMAH SAKIT IBU DAN ANAK ""AMANAT""",SR000023,SR00002,3,0,2,0,Ringer Lactate Infus (Satoria) 500 ml,Botol,2D1A6D046 / Apr-28,90,"8,602",,"774,180","860,200","94,622","954,822",Penjualan,SYARIF,
17/06/2026,INV.KMS.2601960,DK00281,"RUMAH SAKIT IBU DAN ANAK ""AMANAT""",SR000024,SR00002,4,0,2,0,Ringer Lactate Infus (Satoria) 500 ml,Botol,2D1A6D069 / Apr-28,10,"8,602",,"86,020",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601961,DK00405,APOTEK BERKAH JAYA FARMA,TM000051,TM00005,1,204,2,0,Bodrex Tab 20's,Dus,111585 / Okt-30,12,"8,426",,"101,112","853,975","93,937","947,912",Penjualan,SYARIF,
17/06/2026,INV.KMS.2601961,DK00405,APOTEK BERKAH JAYA FARMA,PM000081,PM00008,1,29,2,0,CTM Tab (PIM) 288's,Pack,09508106 / Aug-30,1,"19,084",,"19,084",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601961,DK00405,APOTEK BERKAH JAYA FARMA,US000033,US00003,3,0,2,0,Freshcare Smash Matcha Inhaler Roll On 8 ml,Pcs,26D03072 / Apr-29,7,"11,560",,"80,920",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601961,DK00405,APOTEK BERKAH JAYA FARMA,US000111,US00011,1,73,2,0,Hot in DCL 120 gr,Tube,25K06984 / Sep-27,3,"30,702",,"92,106",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601961,DK00405,APOTEK BERKAH JAYA FARMA,EP000023,EP00002,3,50,2,0,MKP (Cap Lang) 60 ml ,Botol,HA00216 / Feb-31,6,"22,260",,"133,560",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601961,DK00405,APOTEK BERKAH JAYA FARMA,EP000014,EP00001,4,94,2,0,MKP (Cap Lang) 30 ml ,Botol,HM01517 / Jan-31,6,"12,075",,"72,450",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601961,DK00405,APOTEK BERKAH JAYA FARMA,PZ000012,PZ00001,2,5,2,0,Ponstan 500 mg Tab 100's,Dus,MR0822 / Jun-27,1,"276,949",,"276,949",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601961,DK00405,APOTEK BERKAH JAYA FARMA,GL000031,GL00003,1,58,2,0,Caladine Lotion 95 ml,Botol,I25009 / Sep-27,2,"22,302",,"44,604",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601961,DK00405,APOTEK BERKAH JAYA FARMA,KF001441,KF00144,1,167,2,Generik,"Gentamicin Sulfate 0,1% Krim (KF) 5g @10 Tube",Dus,C60526W / Mar-28,1,"33,190",,"33,190",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601962,DK00405,APOTEK BERKAH JAYA FARMA,CC000092,CC00009,2,36,2,0,Herocyn 150 gr,Pcs,26DD072 / Apr-30,3,"15,300",,"45,900","265,900","29,249","295,149",Penjualan,SYARIF,
17/06/2026,INV.KMS.2601962,DK00405,APOTEK BERKAH JAYA FARMA,KL000022,KL00002,2,0,2,0,Neuralgin Rx Tab 100's,Dus,KTNLGD61245 / Jan-28,1,"112,000",,"112,000",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601962,DK00405,APOTEK BERKAH JAYA FARMA,KX000181,KX00018,1,7,2,0,Paramex Tab Sakit Kepala 200's,Dus,I25A75 / Nov-27,1,"108,000",,"108,000",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601963,DK00405,APOTEK BERKAH JAYA FARMA,GS000101,GS00010,1,0,2,Mengandung Prekursor,Panadol Cold Flu 100's,Dus,248Y / Feb-28,1,"146,000",,"146,000","146,000","16,060","162,060",Penjualan,SYARIF,
17/06/2026,INV.KMS.2601964,DK00405,APOTEK BERKAH JAYA FARMA,BF000511,BF00051,1,7,2,Generik,Aciclovir Krim 5% (Berno) 5g,Dus,LCK85454 / Sep-30,1,"75,000",10,"67,500","67,500","7,425","74,925",Penjualan,SYARIF,
17/06/2026,INV.KMS.2601965,DK00266,APOTEK KARTINI,EL000122,EL00012,2,33,2,0,Caviplex Kids Sirup 60 ml,Botol,S3761003 / Jan-28,10,"11,124",,"111,240","111,240","12,236","123,476",Penjualan,ANGGA,
17/06/2026,INV.KMS.2601965,DK00266,APOTEK KARTINI,EL000122,EL00012,2,33,2,0,Caviplex Kids Sirup 60 ml,Botol,S3761003 / Jan-28,1,"11,124",100, - ,, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601966,DK00242,APOTEK K-24 PALLANGGA,DV000062,DV00006,2,20,2,0,Vicee Grape Tab 100's,Dus,KX5A328 / Nov-27,2,"63,688",,"127,376","489,556","53,851","543,407",Penjualan,SYARIF,
17/06/2026,INV.KMS.2601966,DK00242,APOTEK K-24 PALLANGGA,DV000032,DV00003,2,24,2,0,Vicee Lemon Tab 100's,Dus,KX5A369 / Des-27,1,"63,688",,"63,688",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601966,DK00242,APOTEK K-24 PALLANGGA,DV000071,DV00007,1,3,2,0,Vicee Strawbery Tab 100's,Dus,KX5A298 / Nov-27,1,"63,688",,"63,688",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601966,DK00242,APOTEK K-24 PALLANGGA,TM000032,TM00003,2,0,2,0,My Baby M. Telon Plus 90 ml,Botol,0353826 / Mar-28,12,"19,567",,"234,804",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601967,DK00266,APOTEK KARTINI,EX000052,EX00005,2,0,2,0,Domperidone Sirup (Erlimpex) 60 ml,Botol,S.23250157 / Nov-27,7,"5,000",,"35,000","551,120","60,623","611,743",Penjualan,ANGGA,
17/06/2026,INV.KMS.2601967,DK00266,APOTEK KARTINI,SR000024,SR00002,4,0,2,0,Ringer Lactate Infus (Satoria) 500 ml,Botol,2D1A6D069 / Apr-28,60,"8,602",,"516,120",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601968,DK00196,APOTEK MUKJIZAT ,DV000102,DV00010,2,0,2,Mengandung Prekursor,Stop Cold Dragee Tab 60's,Dus,HX5A129 / Sep-27,3,"40,923",,"122,769","250,489","27,554","278,043",Penjualan,ANGGA,
17/06/2026,INV.KMS.2601968,DK00196,APOTEK MUKJIZAT ,DV000261,DV00026,1,0,2,Mengandung Prekursor,Neozep Forte Tab 100's,Dus,25063301 / Apr-27,2,"63,860",,"127,720",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601969,DK00196,APOTEK MUKJIZAT ,PM000081,PM00008,1,29,2,0,CTM Tab (PIM) 288's,Pack,09508106 / Aug-30,1,"19,084",,"19,084","695,708","76,528","772,236",Penjualan,ANGGA,
17/06/2026,INV.KMS.2601969,DK00196,APOTEK MUKJIZAT ,CC000092,CC00009,2,36,2,0,Herocyn 150 gr,Pcs,26DD072 / Apr-30,6,"15,300",,"91,800",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601969,DK00196,APOTEK MUKJIZAT ,CC000101,CC00010,1,0,2,0,Herocyn Baby 100 gr,Pcs,25GK271 / Jul-29,6,"7,500",,"45,000",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601969,DK00196,APOTEK MUKJIZAT ,GS000072,GS00007,2,27,2,0,Polident Adhesive 20 gr,Pcs,J89L / Aug-28,3,"32,177",,"96,531",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601969,DK00196,APOTEK MUKJIZAT ,GS000082,GS00008,2,0,2,0,Polident Adhesive 60 gr,Pcs,2E6C / Feb-28,3,"77,271",,"231,813",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601969,DK00196,APOTEK MUKJIZAT ,KF000332,KF00033,2,4,2,OTC,Asifit Kaplet-Blister 30's,Dus,G51080N / Jul-27,2,"61,640",,"123,280",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601969,DK00196,APOTEK MUKJIZAT ,GN000011,GN00001,1,0,2,0,Beruang Minyak Gosok 30 ml,Botol,GBaY / Des-30 ,6,"14,700",,"88,200",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601970,DK00520,APOTEK ASSYIFA MEDIKA 2,MC000042,MC00004,2,5,2,0,Neurobion Forte Tab 50's,Dus,L0770787 / Feb-28,1,"206,605",,"206,605","782,355","86,059","868,414",Penjualan,ANGGA,
17/06/2026,INV.KMS.2601970,DK00520,APOTEK ASSYIFA MEDIKA 2,SM000011,SM00001,1,6,2,0,Tolak Angin Cair 12's,Dus,TACD12 / Aug-27,2,"41,500",,"83,000",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601970,DK00520,APOTEK ASSYIFA MEDIKA 2,MC000013,MC00001,3,12,2,0,Sangobion Caps 250's,Dus,L0792178 / Aug-27,1,"471,750",,"471,750",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601970,DK00520,APOTEK ASSYIFA MEDIKA 2,BF000562,BF00056,2,0,2,0,Betahistine Mesilate 6 mg (Berno) 100's,Dus,TPC15755 / Feb-28,1,"21,000",,"21,000",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601971,DK00520,APOTEK ASSYIFA MEDIKA 2,CM000021,CM00002,1,0,2,Mengandung Prekursor,OBHC Anak Jeruk 60 ml,Botol,5NL070 / Nov-27,5,"16,832",,"84,160","184,438","20,288","204,726",Penjualan,ANGGA,
17/06/2026,INV.KMS.2601971,DK00520,APOTEK ASSYIFA MEDIKA 2,DV000442,DV00044,2,8,2,Mengandung Prekursor,Decolgen FX Kaplet 100's,Dus,26014701 / Jan-29,1,"100,278",,"100,278",, - , - ,Penjualan,ANGGA,
17/06/2026,INV.KMS.2601972,DK00216,APOTEK AL KAUTSAR,SR000024,SR00002,4,0,2,0,Ringer Lactate Infus (Satoria) 500 ml,Botol,2D1A6D069 / Apr-28,5,"8,602",,"43,010","350,642","38,571","389,213",Penjualan,SYARIF,
17/06/2026,INV.KMS.2601972,DK00216,APOTEK AL KAUTSAR,TW000042,TW00004,2,23,2,0,Tawon Minyak Gosok FF 90 ml,Botol,25122 / Des-30,2,"71,125",,"142,250",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601972,DK00216,APOTEK AL KAUTSAR,EL000062,EL00006,2,5,2,0,Antasida Suspensi (Erela) 60 ml ,Botol,S.2361032 / Feb-28,6,"5,000",,"30,000",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601972,DK00216,APOTEK AL KAUTSAR,SL000062,SL00006,2,0,2,0,Allopurinol 100 mg (SLF) 100's ,Dus,53772 / Sep-27,1,"23,000",,"23,000",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601972,DK00216,APOTEK AL KAUTSAR,DV000092,DV00009,2,0,2,0,Enervon-C Tab 100's,Dus,25191404 / Okt-27,1,"112,382",,"112,382",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601973,DK00216,APOTEK AL KAUTSAR,HF000014,HF00001,4,247,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A900626 / Mar-29,15,"21,620",,"324,300","324,300","35,673","359,973",Penjualan,SYARIF,
17/06/2026,INV.KMS.2601973,DK00216,APOTEK AL KAUTSAR,HF000014,HF00001,4,247,2,Mengandung Prekursor,Hufagripp Flu & Batuk Sirup 60 ml,Botol,A900626 / Mar-29,1,"21,620",100, - ,, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601974,DK00216,APOTEK AL KAUTSAR,BF000531,BF00053,1,56,2,0,Amoxicillin 500 mg (Berno) 100's,Dus,TPF81054 / Mei-30,3,"70,000",35,"136,500","136,500","15,015","151,515",Penjualan,SYARIF,
17/06/2026,INV.KMS.2601975,DK00290,APOTEK MAPALA MEDICAL CENTER,NC000042,NC00004,2,11,2,0,Bedak Salicyl Non Menthol (Nellco) 60gr,Pot,8035012 / Mar-29,10,"7,150",,"71,500","189,091","20,800","209,891",Penjualan,SYARIF,
17/06/2026,INV.KMS.2601975,DK00290,APOTEK MAPALA MEDICAL CENTER,PM000021,PM00002,1,0,2,0,Parasetamol 500 mg (PIM) 100's,Dus,05509120 / Sep-30,5,"20,900",,"104,500",, - , - ,Penjualan,SYARIF,
17/06/2026,INV.KMS.2601975,DK00290,APOTEK MAPALA MEDICAL CENTER,SL000091,SL00009,1,4,2,0,Prednisone 5 mg (SLF) 100's,Dus,54095 / Okt-28,1,"13,091",,"13,091",, - , - ,Penjualan,SYARIF,
17/06/2026,1610824772,APL0002,PT. Anugerah Pharmindo Lestari,DV000183,DV00018,3,2,1,Mengandung Prekursor,Allerin Expectorant Sirup 60 ml,Botol,5EL2503 / Jan-28,18,"12,360",,"222,480","5,815,620","639,718","6,455,338",Barang Masuk,APJ,
17/06/2026,1610824772,APL0002,PT. Anugerah Pharmindo Lestari,DV000184,DV00018,4,30,1,Mengandung Prekursor,Allerin Expectorant Sirup 60 ml,Botol,6FB0434 / Feb-28,30,"12,360",,"370,800",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824772,APL0002,PT. Anugerah Pharmindo Lestari,DV000442,DV00044,2,8,1,Mengandung Prekursor,Decolgen FX Kaplet 100's,Dus,26014701 / Jan-29,10,"100,278",,"1,002,780",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824772,APL0002,PT. Anugerah Pharmindo Lestari,DV000452,DV00045,2,9,1,Mengandung Prekursor,Decolgen Kids Sirup 60 ml ,Botol,6FA0223 / Jan-28,12,"12,875",,"154,500",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824772,APL0002,PT. Anugerah Pharmindo Lestari,DV000432,DV00043,2,6,1,Mengandung Prekursor,Decolsin Sirup 60 ml,Botol,6FA0071 / Jan-28,6,"17,510",,"105,060",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824772,APL0002,PT. Anugerah Pharmindo Lestari,DV000482,DV00048,2,95,1,Mengandung Prekursor,Paratusin DMP Sirup 60 ml,Botol,6FC0514 / Mar-28,120,"33,000",,"3,960,000",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824777,APL0002,PT. Anugerah Pharmindo Lestari,CM000022,CM00002,2,43,1,Mengandung Prekursor,OBHC Anak Jeruk 60 ml,Botol,6OB028 / Feb-28,60,"16,832",,"1,009,920","3,984,336","438,277","4,422,613",Barang Masuk,APJ,
17/06/2026,1610824777,APL0002,PT. Anugerah Pharmindo Lestari,CM000032,CM00003,2,59,1,Mengandung Prekursor,OBHC Anak Strawberry 60 ml,Botol,6OC132 / Mar-28,72,"16,832",,"1,211,904",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824777,APL0002,PT. Anugerah Pharmindo Lestari,CM000042,CM00004,2,32,1,Mengandung Prekursor,OBHC Batuk Flu Jahe 100 ml,Botol,6OA160 / Jan-28,36,"21,179",,"762,444",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824777,APL0002,PT. Anugerah Pharmindo Lestari,CM000053,CM00005,3,24,1,Mengandung Prekursor,OBHC Batuk Flu Jahe 60 ml,Botol,6OD034 / Apr-28,24,"15,540",,"372,960",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824777,APL0002,PT. Anugerah Pharmindo Lestari,CM000064,CM00006,4,10,1,Mengandung Prekursor,OBHC Batuk Flu Menthol 100 ml,Botol,6OB149 / Feb-28,12,"21,179",,"254,148",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824777,APL0002,PT. Anugerah Pharmindo Lestari,CM000072,CM00007,2,24,1,Mengandung Prekursor,OBHC Batuk Flu Menthol 60 ml,Botol,6OA134 / Jan-28,24,"15,540",,"372,960",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824498,APL0002,PT. Anugerah Pharmindo Lestari,DV000233,DV00023,3,9,1,0,Natur E Advanced Soft Caps 16's,Dus,6FB0429 / Feb-28,20,"36,658",,"733,160","7,164,392","788,083","7,952,475",Barang Masuk,APJ,
17/06/2026,1610824498,APL0002,PT. Anugerah Pharmindo Lestari,DV000393,DV00039,3,56,1,0,Natur E White 16's ,Dus,5EJ2076 / Okt-27,56,"44,802",,"2,508,912",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824498,APL0002,PT. Anugerah Pharmindo Lestari,DV000402,DV00040,2,48,1,0,Natur E White 32's ,Dus,6FB0290 / Feb-28,48,"81,715",,"3,922,320",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824541,APL0002,PT. Anugerah Pharmindo Lestari,GS000072,GS00007,2,27,1,0,Polident Adhesive 20 gr,Pcs,J89L / Aug-28,30,"32,177",,"965,310","1,930,620","212,368","2,142,988",Barang Masuk,APJ,
17/06/2026,1610824541,APL0002,PT. Anugerah Pharmindo Lestari,GS000153,GS00015,3,30,1,0,Polident Flavour Free 20 gr,Pcs,J43M / Aug-28,30,"32,177",,"965,310",, - , - ,Barang Masuk,APJ,
17/06/2026,1610824544,APL0002,PT. Anugerah Pharmindo Lestari,CM000083,CM00008,3,47,1,0,OBHC Batuk Berdahak Menthol 100 ml,Botol,6OC022 / Mar-28,48,"16,107",,"773,136","773,136","85,045","858,181",Barang Masuk,APJ,
18/06/2026,INV.KMS.2601976,DK00557,APOTEK K-24 BULU BULU,KF001431,KF00143,1,16,2,Generik,Ketoconazole 2% Krim (KF) 10g @25 Tube,Dus,B60247W / Feb-28,1,"127,500",,"127,500","568,438","62,528","630,966",Penjualan,ANGGA,
18/06/2026,INV.KMS.2601976,DK00557,APOTEK K-24 BULU BULU,DX000031,DX00003,1,6,2,0,Ketoconazole 200 mg (Dexa) 50's,Dus,4551070 / Mei-28,1,"28,463",,"28,463",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601976,DK00557,APOTEK K-24 BULU BULU,HJ000074,HJ00007,4,0,2,0,Metformin 500 mg (HJ) New 200's,Dus,HTMFNB61380 / Jan-28,1,"41,250",,"41,250",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601976,DK00557,APOTEK K-24 BULU BULU,IK000012,IK00001,2,23,2,0,Phenytoin Sodium 100 mg (Ika) 100's,Botol,A26013D / Jan-29,2,"75,000",,"150,000",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601976,DK00557,APOTEK K-24 BULU BULU,DX000101,DX00010,1,24,2,0,Propylthiaouracil 100 mg (Dexa) 100's,Dus,56F7018 / Mei-29,1,"60,000",,"60,000",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601976,DK00557,APOTEK K-24 BULU BULU,HJ000102,HJ00010,2,8,2,0,Ranitidine HCl 150 mg (HJ) NEW 200's,Dus,HTRNTC55639 / Sep-27,2,"42,500",,"85,000",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601976,DK00557,APOTEK K-24 BULU BULU,PM000061,PM00006,1,44,2,0,Pim-Tra-Kol Kids Sirup 60 ml,Botol,63506002 / Des-27,3,"12,075",,"36,225",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601976,DK00557,APOTEK K-24 BULU BULU,PM000043,PM00004,3,654,2,0,Paracetamol Sirup Rasa Strawberry (PIM) 60 ml,Botol,64512006 / Jun-28,10,"4,000",,"40,000",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601977,DK00557,APOTEK K-24 BULU BULU,GS000022,GS00002,2,0,2,Mengandung Prekursor,Actifed Plus Cough Suppressant 60 ml,Dus,VY9T / Jan-29,4,"56,330",,"225,320","969,315","106,625","1,075,940",Penjualan,ANGGA,
18/06/2026,INV.KMS.2601977,DK00557,APOTEK K-24 BULU BULU,CC000052,CC00005,2,0,2,Mengandung Prekursor,Demacolin Tab 100's,Dus,25MA023 / Des-29,3,"46,750",,"140,250",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601977,DK00557,APOTEK K-24 BULU BULU,DV000482,DV00048,2,95,2,Mengandung Prekursor,Paratusin DMP Sirup 60 ml,Botol,6FC0514 / Mar-28,6,"33,000",,"198,000",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601977,DK00557,APOTEK K-24 BULU BULU,PM000031,PM00003,1,0,2,Mengandung Prekursor,Pim-Tra-Kol Sirup Cherry 60 ml,Botol,B3510026 / Okt-27,6,"13,789",,"82,734",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601977,DK00557,APOTEK K-24 BULU BULU,PM000012,PM00001,2,0,2,Mengandung Prekursor,Pim-Tra-Kol Sirup Lemon 60 ml,Botol,B1511008 / Nov-27,5,"13,789",,"68,945",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601977,DK00557,APOTEK K-24 BULU BULU,KX000121,KX00012,1,6,2,Mengandung Prekursor,Siladex Cough & Cold 60 ml,Botol,L25A07 / Des-28,2,"14,373",,"28,746",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601977,DK00557,APOTEK K-24 BULU BULU,GS000013,GS00001,3,40,2,Mengandung Prekursor,Actifed Plus Expectorant 60 ml,Dus,N46C / Okt-28,4,"56,330",,"225,320",, - , - ,Penjualan,ANGGA,
18/06/2026,INV.KMS.2601977,DK00557,APOTEK K-24 BULU BULU,GS000013,GS00001,3,40,2,Mengandung Prekursor,Actifed Plus Expectorant 60 ml,Dus,N46C / Okt-28,-4,"56,330",,"-225,320","-225,320","-24,785","-250,105",Penjualan,ANGGA,RETUR BATAL ORDER
